Type,Function,Mode,Series,X,Time_ns
u32,unrolledlut,unpredictable,,2,2.536769
u32,yy,unpredictable,,2,3.996042
u32,zmij_scalar,unpredictable,,2,2.207394
u32,zmij_x64_native,unpredictable,,2,1.277533
u32,zmij_x64_v1,unpredictable,,2,1.752299
u32,zmij_x64_v2,unpredictable,,2,1.254231
u32,zmij_x64_v3,unpredictable,,2,1.115975
u32,zmij_x64_v4,unpredictable,,2,1.218902
u32,amartin,unpredictable,,3,2.377325
u32,branchlut,unpredictable,,3,2.776853
u32,branchlut2,unpredictable,,3,1.783042
u32,countlut,unpredictable,,3,3.030497
u32,fmt,unpredictable,,3,3.277767
u32,jeaiii,unpredictable,,3,1.855323
u32,naive,unpredictable,,3,5.768522
u32,null,unpredictable,,3,0.955299
u32,sse2,unpredictable,,3,2.883268
u32,tmueller,unpredictable,,3,1.757115
u32,unrolledlut,unpredictable,,3,1.666028
u32,yy,unpredictable,,3,2.983452
u32,zmij_scalar,unpredictable,,3,2.171177
u32,zmij_x64_native,unpredictable,,3,1.192484
u32,zmij_x64_v1,unpredictable,,3,1.786643
u32,zmij_x64_v2,unpredictable,,3,1.341994
u32,zmij_x64_v3,unpredictable,,3,1.226172
u32,zmij_x64_v4,unpredictable,,3,1.337165
u32,amartin,unpredictable,,4,2.493734
u32,branchlut,unpredictable,,4,3.412137
u32,branchlut2,unpredictable,,4,2.065917
u32,countlut,unpredictable,,4,2.883469
u32,fmt,unpredictable,,4,3.249138
u32,jeaiii,unpredictable,,4,1.763373
u32,naive,unpredictable,,4,5.667784
u32,null,unpredictable,,4,0.874325
u32,sse2,unpredictable,,4,3.435528
u32,tmueller,unpredictable,,4,1.566665
u32,unrolledlut,unpredictable,,4,1.616012
u32,yy,unpredictable,,4,3.029072
u32,zmij_scalar,unpredictable,,4,2.210014
u32,zmij_x64_native,unpredictable,,4,1.224020
u32,zmij_x64_v1,unpredictable,,4,1.799792
u32,zmij_x64_v2,unpredictable,,4,1.330411
u32,zmij_x64_v3,unpredictable,,4,1.166354
u32,zmij_x64_v4,unpredictable,,4,1.356090
u32,amartin,unpredictable,,5,1.869463
u32,branchlut,unpredictable,,5,2.091479
u32,branchlut2,unpredictable,,5,1.781188
u32,countlut,unpredictable,,5,2.531101
u32,fmt,unpredictable,,5,2.710201
u32,jeaiii,unpredictable,,5,1.670299
u32,naive,unpredictable,,5,6.443232
u32,null,unpredictable,,5,1.002527
u32,sse2,unpredictable,,5,1.967176
u32,tmueller,unpredictable,,5,1.808261
u32,unrolledlut,unpredictable,,5,2.182317
u32,yy,unpredictable,,5,2.368565
u32,zmij_scalar,unpredictable,,5,2.142374
u32,zmij_x64_native,unpredictable,,5,1.272888
u32,zmij_x64_v1,unpredictable,,5,1.902558
u32,zmij_x64_v2,unpredictable,,5,1.328061
u32,zmij_x64_v3,unpredictable,,5,1.138221
u32,zmij_x64_v4,unpredictable,,5,1.243403
u32,amartin,unpredictable,,6,2.019320
u32,branchlut,unpredictable,,6,2.438954
u32,branchlut2,unpredictable,,6,2.345185
u32,countlut,unpredictable,,6,2.654469
u32,fmt,unpredictable,,6,2.916952
u32,jeaiii,unpredictable,,6,2.074267
u32,naive,unpredictable,,6,7.175852
u32,null,unpredictable,,6,1.358351
u32,sse2,unpredictable,,6,2.614185
u32,tmueller,unpredictable,,6,2.052205
u32,unrolledlut,unpredictable,,6,2.489984
u32,yy,unpredictable,,6,2.608610
u32,zmij_scalar,unpredictable,,6,2.192257
u32,zmij_x64_native,unpredictable,,6,1.305149
u32,zmij_x64_v1,unpredictable,,6,1.877845
u32,zmij_x64_v2,unpredictable,,6,1.318696
u32,zmij_x64_v3,unpredictable,,6,1.320912
u32,zmij_x64_v4,unpredictable,,6,1.258082
u32,amartin,unpredictable,,7,2.311253
u32,branchlut,unpredictable,,7,2.824393
u32,branchlut2,unpredictable,,7,2.726783
u32,countlut,unpredictable,,7,2.419479
u32,fmt,unpredictable,,7,2.602741
u32,jeaiii,unpredictable,,7,2.100743
u32,naive,unpredictable,,7,7.192896
u32,null,unpredictable,,7,1.442404
u32,sse2,unpredictable,,7,2.782583
u32,tmueller,unpredictable,,7,2.146226
u32,unrolledlut,unpredictable,,7,3.895566
u32,yy,unpredictable,,7,2.028904
u32,zmij_scalar,unpredictable,,7,2.220551
u32,zmij_x64_native,unpredictable,,7,1.229717
u32,zmij_x64_v1,unpredictable,,7,1.900329
u32,zmij_x64_v2,unpredictable,,7,1.351869
u32,zmij_x64_v3,unpredictable,,7,1.184850
u32,zmij_x64_v4,unpredictable,,7,1.194640
u32,amartin,unpredictable,,8,2.318932
u32,branchlut,unpredictable,,8,3.245770
u32,branchlut2,unpredictable,,8,2.588313
u32,countlut,unpredictable,,8,2.368156
u32,fmt,unpredictable,,8,2.782373
u32,jeaiii,unpredictable,,8,1.898068
u32,naive,unpredictable,,8,7.006750
u32,null,unpredictable,,8,1.416056
u32,sse2,unpredictable,,8,3.078636
u32,tmueller,unpredictable,,8,2.080995
u32,unrolledlut,unpredictable,,8,3.985982
u32,yy,unpredictable,,8,1.998981
u32,zmij_scalar,unpredictable,,8,2.209679
u32,zmij_x64_native,unpredictable,,8,1.151205
u32,zmij_x64_v1,unpredictable,,8,1.871839
u32,zmij_x64_v2,unpredictable,,8,1.324086
