Type,Function,Mode,Series,X,Time_ns
u32,jeaiii,unpredictable,,10,2.105683
u32,naive,unpredictable,,10,6.228884
u32,null,unpredictable,,10,0.650386
u32,tmueller,unpredictable,,10,3.000885
u32,unrolledlut,unpredictable,,10,3.831834
u32,yy,unpredictable,,10,2.534449
u32,zmij_neon,unpredictable,,10,0.881205
u32,zmij_scalar,unpredictable,,10,1.736909
u32,amartin,admixture,5x6,0,1.740327
u32,branchlut,admixture,5x6,0,2.175709
u32,branchlut2,admixture,5x6,0,1.536836
u32,countlut,admixture,5x6,0,1.779119
u32,fmt,admixture,5x6,0,1.414061
u32,jeaiii,admixture,5x6,0,1.519849
u32,naive,admixture,5x6,0,3.591051
u32,null,admixture,5x6,0,0.652422
u32,tmueller,admixture,5x6,0,1.330316
u32,unrolledlut,admixture,5x6,0,1.739015
u32,yy,admixture,5x6,0,1.519839
u32,zmij_neon,admixture,5x6,0,0.883927
u32,zmij_scalar,admixture,5x6,0,1.682480
u32,amartin,admixture,5x6,10,1.739969
u32,branchlut,admixture,5x6,10,2.524406
u32,branchlut2,admixture,5x6,10,1.915802
u32,countlut,admixture,5x6,10,2.276123
u32,fmt,admixture,5x6,10,2.026796
u32,jeaiii,admixture,5x6,10,1.875083
u32,naive,admixture,5x6,10,4.170130
u32,null,admixture,5x6,10,0.651091
u32,tmueller,admixture,5x6,10,1.704206
u32,unrolledlut,admixture,5x6,10,2.067646
u32,yy,admixture,5x6,10,1.519839
u32,zmij_neon,admixture,5x6,10,0.885953
u32,zmij_scalar,admixture,5x6,10,1.708686
u32,amartin,admixture,5x6,20,1.746525
u32,branchlut,admixture,5x6,20,2.882858
u32,branchlut2,admixture,5x6,20,2.254575
u32,countlut,admixture,5x6,20,2.621512
u32,fmt,admixture,5x6,20,2.520124
u32,jeaiii,admixture,5x6,20,2.175013
u32,naive,admixture,5x6,20,4.910300
u32,null,admixture,5x6,20,0.651091
u32,tmueller,admixture,5x6,20,2.082596
u32,unrolledlut,admixture,5x6,20,2.417227
u32,yy,admixture,5x6,20,1.519859
u32,zmij_neon,admixture,5x6,20,0.883678
u32,zmij_scalar,admixture,5x6,20,1.633605
u32,amartin,admixture,5x6,30,1.748105
u32,branchlut,admixture,5x6,30,3.241738
u32,branchlut2,admixture,5x6,30,2.607713
u32,countlut,admixture,5x6,30,3.033002
u32,fmt,admixture,5x6,30,3.012210
u32,jeaiii,admixture,5x6,30,2.448559
u32,naive,admixture,5x6,30,5.598098
u32,null,admixture,5x6,30,0.651082
u32,tmueller,admixture,5x6,30,2.398988
u32,unrolledlut,admixture,5x6,30,2.779682
u32,yy,admixture,5x6,30,1.521270
u32,zmij_neon,admixture,5x6,30,0.887781
u32,zmij_scalar,admixture,5x6,30,1.680960
u32,amartin,admixture,5x6,40,1.736879
u32,branchlut,admixture,5x6,40,3.625333
u32,branchlut2,admixture,5x6,40,2.944867
u32,countlut,admixture,5x6,40,3.367355
u32,fmt,admixture,5x6,40,3.405094
u32,jeaiii,admixture,5x6,40,2.831101
u32,naive,admixture,5x6,40,6.393890
u32,null,admixture,5x6,40,0.651787
u32,tmueller,admixture,5x6,40,2.712270
u32,unrolledlut,admixture,5x6,40,3.186832
u32,yy,admixture,5x6,40,1.522342
u32,zmij_neon,admixture,5x6,40,0.878423
u32,zmij_scalar,admixture,5x6,40,1.640638
u32,amartin,admixture,5x6,50,1.739850
u32,branchlut,admixture,5x6,50,3.951858
u32,branchlut2,admixture,5x6,50,3.221860
u32,countlut,admixture,5x6,50,3.582140
u32,fmt,admixture,5x6,50,3.737599
u32,jeaiii,admixture,5x6,50,3.152053
u32,naive,admixture,5x6,50,6.925970
u32,null,admixture,5x6,50,0.651121
u32,tmueller,admixture,5x6,50,3.029237
u32,unrolledlut,admixture,5x6,50,3.422449
u32,yy,admixture,5x6,50,1.519829
u32,zmij_neon,admixture,5x6,50,0.881612
u32,zmij_scalar,admixture,5x6,50,1.638323
u32,amartin,admixture,5x6,60,1.739770
u32,branchlut,admixture,5x6,60,3.662527
u32,branchlut2,admixture,5x6,60,2.946605
u32,countlut,admixture,5x6,60,3.359596
u32,fmt,admixture,5x6,60,3.594935
u32,jeaiii,admixture,5x6,60,3.035555
u32,naive,admixture,5x6,60,6.285955
u32,null,admixture,5x6,60,0.651787
u32,tmueller,admixture,5x6,60,2.754589
u32,unrolledlut,admixture,5x6,60,3.245662
u32,yy,admixture,5x6,60,1.519849
u32,zmij_neon,admixture,5x6,60,0.889321
u32,zmij_scalar,admixture,5x6,60,1.691371
u32,amartin,admixture,5x6,70,1.740932
u32,branchlut,admixture,5x6,70,3.207286
u32,branchlut2,admixture,5x6,70,2.455781
u32,countlut,admixture,5x6,70,2.939174
u32,fmt,admixture,5x6,70,3.054778
u32,jeaiii,admixture,5x6,70,2.578626
u32,naive,admixture,5x6,70,5.451103
u32,null,admixture,5x6,70,0.651082
u32,tmueller,admixture,5x6,70,2.305528
u32,unrolledlut,admixture,5x6,70,2.894531
u32,yy,admixture,5x6,70,1.519859
u32,zmij_neon,admixture,5x6,70,0.893662
u32,zmij_scalar,admixture,5x6,70,1.659562
u32,amartin,admixture,5x6,80,1.743585
u32,branchlut,admixture,5x6,80,2.844830
u32,branchlut2,admixture,5x6,80,2.165824
u32,countlut,admixture,5x6,80,2.478778
u32,fmt,admixture,5x6,80,2.621362
u32,jeaiii,admixture,5x6,80,2.231051
u32,naive,admixture,5x6,80,4.637400
u32,null,admixture,5x6,80,0.651787
u32,tmueller,admixture,5x6,80,1.953890
u32,unrolledlut,admixture,5x6,80,2.593786
u32,yy,admixture,5x6,80,1.519163
u32,zmij_neon,admixture,5x6,80,0.881980
