Type,Function,Mode,Series,X,Time_ns
u32,zmij_x64_v3_nokernel,unpredictable,,5,1.306393
u32,zmij_x64_v4,unpredictable,,5,1.315059
u32,amartin,unpredictable,,6,1.957582
u32,branchlut,unpredictable,,6,2.433844
u32,branchlut2,unpredictable,,6,1.960682
u32,countlut,unpredictable,,6,2.457185
u32,fmt,unpredictable,,6,2.381897
u32,jeaiii,unpredictable,,6,1.585654
u32,naive,unpredictable,,6,6.200264
u32,null,unpredictable,,6,0.844119
u32,sse2,unpredictable,,6,2.144315
u32,tmueller,unpredictable,,6,1.862898
u32,unrolledlut,unpredictable,,6,1.595778
u32,yy,unpredictable,,6,2.518338
u32,zmij_scalar,unpredictable,,6,2.319099
u32,zmij_x64_native,unpredictable,,6,1.305031
u32,zmij_x64_v1,unpredictable,,6,1.957353
u32,zmij_x64_v2,unpredictable,,6,1.362446
u32,zmij_x64_v3,unpredictable,,6,1.245744
u32,zmij_x64_v3_nokernel,unpredictable,,6,1.425524
u32,zmij_x64_v4,unpredictable,,6,1.287183
u32,amartin,unpredictable,,7,2.081727
u32,branchlut,unpredictable,,7,2.421809
u32,branchlut2,unpredictable,,7,1.927675
u32,countlut,unpredictable,,7,2.267629
u32,fmt,unpredictable,,7,2.023045
u32,jeaiii,unpredictable,,7,1.423524
u32,naive,unpredictable,,7,6.169446
u32,null,unpredictable,,7,1.144749
u32,sse2,unpredictable,,7,1.961829
u32,tmueller,unpredictable,,7,1.725797
u32,unrolledlut,unpredictable,,7,3.023013
u32,yy,unpredictable,,7,1.916514
u32,zmij_scalar,unpredictable,,7,2.289710
u32,zmij_x64_native,unpredictable,,7,1.323936
u32,zmij_x64_v1,unpredictable,,7,1.949230
u32,zmij_x64_v2,unpredictable,,7,1.375296
u32,zmij_x64_v3,unpredictable,,7,1.278715
u32,zmij_x64_v3_nokernel,unpredictable,,7,1.321597
u32,zmij_x64_v4,unpredictable,,7,1.287563
u32,amartin,unpredictable,,8,2.060014
u32,branchlut,unpredictable,,8,2.855499
u32,branchlut2,unpredictable,,8,1.892007
u32,countlut,unpredictable,,8,2.259890
u32,fmt,unpredictable,,8,2.077802
u32,jeaiii,unpredictable,,8,1.247526
u32,naive,unpredictable,,8,5.714454
u32,null,unpredictable,,8,0.915761
u32,sse2,unpredictable,,8,2.504911
u32,tmueller,unpredictable,,8,1.669653
u32,unrolledlut,unpredictable,,8,2.961681
u32,yy,unpredictable,,8,1.907022
u32,zmij_scalar,unpredictable,,8,2.251013
u32,zmij_x64_native,unpredictable,,8,1.280050
