Type,Function,Mode,Series,X,Time_ns
u32,jeaiii,admixture,5x6,20,2.156029
u32,naive,admixture,5x6,20,4.922976
u32,null,admixture,5x6,20,0.651787
u32,tmueller,admixture,5x6,20,2.254407
u32,unrolledlut,admixture,5x6,20,2.414753
u32,yy,admixture,5x6,20,1.309623
u32,zmij_neon,admixture,5x6,20,0.937819
u32,zmij_scalar,admixture,5x6,20,1.670142
u32,amartin,admixture,5x6,30,1.760522
u32,branchlut,admixture,5x6,30,3.249854
u32,branchlut2,admixture,5x6,30,2.456198
u32,countlut,admixture,5x6,30,2.920965
u32,fmt,admixture,5x6,30,3.123562
u32,jeaiii,admixture,5x6,30,2.470911
u32,naive,admixture,5x6,30,5.681743
u32,null,admixture,5x6,30,0.651797
u32,tmueller,admixture,5x6,30,2.514263
u32,unrolledlut,admixture,5x6,30,2.797544
u32,yy,admixture,5x6,30,1.303335
u32,zmij_neon,admixture,5x6,30,0.952085
u32,zmij_scalar,admixture,5x6,30,1.668016
u32,amartin,admixture,5x6,40,1.745959
u32,branchlut,admixture,5x6,40,3.656526
u32,branchlut2,admixture,5x6,40,2.871583
u32,countlut,admixture,5x6,40,3.209183
u32,fmt,admixture,5x6,40,3.440360
u32,jeaiii,admixture,5x6,40,2.826661
u32,naive,admixture,5x6,40,6.521006
u32,null,admixture,5x6,40,0.651787
u32,tmueller,admixture,5x6,40,2.819667
u32,unrolledlut,admixture,5x6,40,3.202856
u32,yy,admixture,5x6,40,1.312454
u32,zmij_neon,admixture,5x6,40,0.927766
u32,zmij_scalar,admixture,5x6,40,1.706312
u32,amartin,admixture,5x6,50,1.747847
u32,branchlut,admixture,5x6,50,3.939033
u32,branchlut2,admixture,5x6,50,3.176967
u32,countlut,admixture,5x6,50,3.467133
u32,fmt,admixture,5x6,50,3.553132
u32,jeaiii,admixture,5x6,50,3.113906
u32,naive,admixture,5x6,50,7.017742
u32,null,admixture,5x6,50,0.651081
u32,tmueller,admixture,5x6,50,3.079474
u32,unrolledlut,admixture,5x6,50,3.485302
u32,yy,admixture,5x6,50,1.313955
u32,zmij_neon,admixture,5x6,50,0.931710
u32,zmij_scalar,admixture,5x6,50,1.732747
u32,amartin,admixture,5x6,60,1.746366
u32,branchlut,admixture,5x6,60,3.645182
u32,branchlut2,admixture,5x6,60,2.888709
u32,countlut,admixture,5x6,60,3.287742
u32,fmt,admixture,5x6,60,3.424048
u32,jeaiii,admixture,5x6,60,2.899816
u32,naive,admixture,5x6,60,6.455233
u32,null,admixture,5x6,60,0.651082
u32,tmueller,admixture,5x6,60,2.736489
u32,unrolledlut,admixture,5x6,60,3.272404
u32,yy,admixture,5x6,60,1.305382
u32,zmij_neon,admixture,5x6,60,0.937601
u32,zmij_scalar,admixture,5x6,60,1.722087
u32,amartin,admixture,5x6,70,1.746138
u32,branchlut,admixture,5x6,70,3.205875
u32,branchlut2,admixture,5x6,70,2.473702
u32,countlut,admixture,5x6,70,2.982964
u32,fmt,admixture,5x6,70,3.023217
u32,jeaiii,admixture,5x6,70,2.485385
u32,naive,admixture,5x6,70,5.526731
u32,null,admixture,5x6,70,0.651091
u32,tmueller,admixture,5x6,70,2.372682
u32,unrolledlut,admixture,5x6,70,2.917041
u32,yy,admixture,5x6,70,1.308670
u32,zmij_neon,admixture,5x6,70,0.934511
u32,zmij_scalar,admixture,5x6,70,1.684805
u32,amartin,admixture,5x6,80,1.757890
u32,branchlut,admixture,5x6,80,2.846251
u32,branchlut2,admixture,5x6,80,2.126405
u32,countlut,admixture,5x6,80,2.556016
u32,fmt,admixture,5x6,80,2.585222
u32,jeaiii,admixture,5x6,80,2.089629
u32,naive,admixture,5x6,80,4.770964
u32,null,admixture,5x6,80,0.651111
u32,tmueller,admixture,5x6,80,2.018581
u32,unrolledlut,admixture,5x6,80,2.603561
u32,yy,admixture,5x6,80,1.311252
u32,zmij_neon,admixture,5x6,80,0.947257
u32,zmij_scalar,admixture,5x6,80,1.671602
u32,amartin,admixture,5x6,90,1.765798
u32,branchlut,admixture,5x6,90,2.510677
u32,branchlut2,admixture,5x6,90,1.781801
u32,countlut,admixture,5x6,90,2.154738
u32,fmt,admixture,5x6,90,2.153436
u32,jeaiii,admixture,5x6,90,1.747956
u32,naive,admixture,5x6,90,3.950814
u32,null,admixture,5x6,90,0.651091
u32,tmueller,admixture,5x6,90,1.608600
u32,unrolledlut,admixture,5x6,90,2.275179
u32,yy,admixture,5x6,90,1.307348
u32,zmij_neon,admixture,5x6,90,0.937641
u32,zmij_scalar,admixture,5x6,90,1.680652
u32,amartin,admixture,5x6,100,1.756777
u32,branchlut,admixture,5x6,100,2.181570
u32,branchlut2,admixture,5x6,100,1.325637
u32,countlut,admixture,5x6,100,1.582801
u32,fmt,admixture,5x6,100,1.384199
u32,jeaiii,admixture,5x6,100,1.325071
u32,naive,admixture,5x6,100,3.051648
u32,null,admixture,5x6,100,0.651091
u32,tmueller,admixture,5x6,100,1.113137
u32,unrolledlut,admixture,5x6,100,1.953562
u32,yy,admixture,5x6,100,1.310239
u32,zmij_neon,admixture,5x6,100,0.936677
u32,zmij_scalar,admixture,5x6,100,1.752069
i32,amartin,bylength,,1,0.868827
i32,branchlut,bylength,,1,3.381640
i32,branchlut2,bylength,,1,2.438903
i32,countlut,bylength,,1,2.858559
i32,fmt,bylength,,1,1.085152
i32,jeaiii,bylength,,1,2.270858
i32,naive,bylength,,1,2.725651
i32,null,bylength,,1,0.651797
i32,tmueller,bylength,,1,0.871608
i32,unrolledlut,bylength,,1,3.281305
i32,yy,bylength,,1,1.085828
i32,zmij_neon,bylength,,1,1.113186
i32,zmij_scalar,bylength,,1,1.876364
i32,amartin,bylength,,2,0.873109
i32,branchlut,bylength,,2,3.442337
i32,branchlut2,bylength,,2,3.099839
i32,countlut,bylength,,2,2.674411
i32,fmt,bylength,,2,0.949999
i32,jeaiii,bylength,,2,2.494365
i32,naive,bylength,,2,3.549983
i32,null,bylength,,2,0.651101
i32,tmueller,bylength,,2,1.418690
i32,unrolledlut,bylength,,2,3.115366
i32,yy,bylength,,2,1.085818
i32,zmij_neon,bylength,,2,1.126508
i32,zmij_scalar,bylength,,2,1.815796
i32,amartin,bylength,,3,1.543045
i32,branchlut,bylength,,3,3.217538
